permutation,null_spearman_r
1192,0.04261955152854992
1193,0.07787951741242333
1194,-0.028850870146743465
1195,-0.028382483778266434
1196,-0.04560689846990577
1197,-0.06205985455282434
1198,-0.044020724086558605
1199,0.011498889317449192
1200,0.03231254018446737
1201,-0.020602896181921293
1202,-0.010976198703583557
1203,-0.04212418203048678
1204,-0.033963026585070666
1205,0.04311329024311893
1206,-0.05468876047747949
1207,-0.01924520048085891
1208,-0.03407413448391813
1209,-0.015615938287803178
1210,-0.023382665508614394
1211,-0.03328974114269584
1212,0.03031601673579189
1213,0.08438292651330795
1214,-0.04705391040851337
1215,0.015042892797487549
1216,-0.03443537246207279
1217,-0.03408503960919019
1218,-0.017163942197801475
1219,0.10970474569022648
1220,-0.09205174926681527
1221,-0.0008159139357635313
1222,-0.009519493320289662
1223,0.048428490211015904
1224,0.03745107475705331
1225,-0.059917310919078606
1226,0.09576918699393588
1227,-0.008478906427037995
1228,-0.000746254976563987
1229,-0.07815171292186805
1230,-0.02729094208303066
1231,-0.07063392606888232
1232,-0.130043566481552
1233,-0.004772992339965453
1234,-0.010183778189721824
1235,0.008414709325095436
1236,0.036669010140862004
1237,0.08473042704169713
1238,-0.07435187246525861
1239,0.10610395545604008
1240,0.16474394717617782
1241,-0.04357343143784695
1242,-0.019979483985638095
1243,-0.05211987765050768
1244,-0.06889832290947255
1245,0.11101578577397735
1246,0.06277646306841701
1247,-0.0026064837935460524
1248,-0.1112746916653933
1249,-0.07391519934346617
1250,-0.12411110228664812
1251,-0.026990839051697996
1252,0.10774904421676751
1253,0.14476950763481947
1254,-0.035275499730379044
1255,0.07430857981080025
1256,-0.06186414701408148
1257,-9.763576826185513e-05
1258,-0.0540175925187504
1259,-0.044012276121079746
1260,-0.12332371438754854
1261,0.008983928811441444
1262,0.21107176348593532
1263,0.05531227913942086
1264,-0.05624259295977956
1265,-0.02679769175854434
1266,-0.04420508204815484
1267,0.0024582295195854113
1268,-0.08353639271626988
1269,-0.047087575525597655
1270,-0.05755170652209696
1271,-0.08132909261339345
1272,-0.05271504771854869
1273,0.1480273635344002
1274,0.015166173269918572
1275,0.06713110451938094
1276,0.07968083861174946
1277,0.014239633065665943
1278,-0.04947056255368863
1279,-0.0016572038766541942
1280,0.02446593330127275
1281,-0.017247661383603157
1282,-0.024599290832745663
1283,0.0008450179288575282
1284,-0.07959634881737439
1285,-0.09631338536068199
1286,-0.08875082716354114
1287,-0.04994919328438468
1288,-0.10067690908941283
1289,-0.07954794243146193
1290,0.018349305486847052
1291,-0.10406013083637977
1292,0.03857032287237827
1293,-0.01757099927738208
1294,-0.01775360985023954
1295,-0.06367265887016146
1296,-0.07465846314201505
1297,-0.004428785487255061
1298,0.007982811948540688
1299,-0.11264278213254102
1300,-0.11387719398131022
1301,0.05474889160523879
1302,-0.049977660173460774
1303,-0.004754637998483982
1304,-0.007591917369828214
1305,0.01880500723262268
1306,0.06714906003712705
1307,0.09616609434743807
1308,0.03203564497668364
1309,-0.029923648537175926
1310,0.031693417033270256
1311,0.04248444153854498
1312,-0.021694390559086767
1313,0.02571462168782258
1314,0.002366767069566058
1315,0.012452018897345821
1316,-0.020671394158467513
1317,-0.1256253582729391
1318,-0.045091542156935956
1319,0.12421957558293875
1320,0.04060057227565699
1321,0.10526203179099368
1322,-0.08873580367622227
1323,0.03567537798272337
1324,-0.08148677163299833
1325,-0.09361467019847428
1326,0.013523692072850656
1327,0.1300960979892356
1328,0.03245861106747008
1329,-0.042557635833568044
1330,-0.012555699549087945
1331,-0.10079696855320158
1332,-0.0349856309216789
1333,-0.022777567095466692
1334,-0.10747001462602723
1335,-0.045675622897216966
1336,0.010107535259026853
1337,-0.04874498219398169
1338,0.02418119174347535
1339,-0.05595478417706837
1340,-0.061161172862458285
1341,0.09387266690696813
1342,-0.03574675898169546
1343,0.06588903897274141
1344,-0.06972527885492578
1345,0.005901763216937418
1346,-0.02389667325658077
1347,-0.012073151558143853
1348,-0.09549244050008736
1349,0.016460513454717225
1350,-0.11028780064234074
1351,-0.09477030759978768
1352,0.056005725459603806
1353,-0.08041837354393039
1354,-0.023532080765228357
1355,-0.05281437341789254
1356,0.018774264006379156
1357,-0.07910390459001417
1358,-0.06954953278212336
1359,0.060939320399945984
1360,0.07877809432706231
1361,0.14069180363991635
1362,0.05024032447160307
1363,0.02605335316382733
1364,-0.029655892476683588
1365,-0.0813161578808919
1366,-0.0675392921628554
1367,0.04207078527808922
1368,0.05637759479419526
1369,-0.0273238230720929
1370,0.04556857928262168
1371,-0.06534025582296989
1372,-0.1075404881320083
1373,-0.08311882257542821
1374,0.11655092689233287
1375,-0.04538870808804813
1376,0.17142315642765948
1377,-0.09914504571117859
1378,-0.0323363682127234
1379,-0.047522644902793294
1380,-0.02091312021050399
1381,-0.023631788388996728
1382,-0.05171683584717787
1383,0.07768651038354948
1384,0.07597243694612424
1385,-0.022869281345217263
1386,0.02096350719564454
1387,-0.11252811016904164
1388,0.06551121094115488
1389,-0.06945522448816194
1390,0.05564372363260008
1391,0.0021143184048143665
1392,-0.040391921554757175
1393,-0.07665469592254442
1394,0.059516150009043055
1395,0.037910070178507733
1396,-0.0503012887353858
1397,-0.03322135301166994
1398,-0.06984268005712257
1399,-0.05078220763276685
1400,-0.02693498175964505
1401,-0.016286994711080867
1402,0.10973633219207994
1403,-0.05185252548354394
1404,0.05662256213404699
1405,0.1195569374325582
1406,0.07636918037631148
1407,-0.07316300932894225
1408,-0.06298171871777311
1409,0.0006064097996673184
1410,0.06995326914712788
1411,-0.07171702486843247
1412,-0.03405226508578612
1413,-0.014928053530811057
1414,0.001518087060053862
1415,-0.022411588860627052
1416,-0.09777244819783526
1417,0.006777524372038471
1418,0.024434887577365543
1419,0.027840230522195707
1420,-0.047061190631614576
1421,0.11914572312251591
1422,-0.14447240254122626
1423,-0.03514724917063589
1424,0.05995061608084243
1425,0.02417327103649407
1426,-0.06173083849060993
1427,-0.044443321772369176
1428,-0.05178388893264899
1429,-0.0409458184359828
1430,0.09038958544243543
1431,0.10338610520419103
1432,0.048945438439064945
1433,0.08143562079900872
1434,-0.047639180860276104
1435,0.13886523994001854
1436,-0.045314607989965124
1437,-0.0035513563701760854
1438,-0.024168530779809096
1439,0.005389604253574733
1440,0.04148349535868351
1441,0.04118229894194079
1442,0.176786269321593
1443,0.04941279563951304
1444,-0.0636409050651309
1445,0.05712136388213765
1446,-0.0007445413864468511
1447,0.07337972947075855
1448,0.056054131845516275
1449,0.007297127481817313
1450,-0.08382801229357097
1451,-0.06272268777145708
1452,0.13339877931076607
1453,-0.0717546275249378
1454,-0.04109327506247274
1455,0.027314734622733976
1456,0.08164971309799253
1457,0.05152848795829707
1458,0.030288410021636535
1459,0.1255879600980947
1460,-0.06443310081815874
1461,0.08404556895127284
1462,-0.05187423095836099
1463,-0.012863260246285427
1464,0.03738741674312591
1465,-0.01696721563061617
1466,0.13399385136280434
1467,0.10945969385382066
1468,-0.06870920272208726
1469,-0.028139174260806133
1470,-0.04946470525255847
1471,-0.11867770008922149
1472,-0.13557036272022469
1473,0.11444761669858658
1474,-0.04741821223171969
1475,-0.052384816595886334
1476,0.13019153853702195
1477,-0.10427803730981562
1478,-0.024199559604405476
1479,-0.04885285556473823
1480,-0.05928485759150677
1481,-0.12008798306569318
1482,-0.037524302850698014
1483,-0.013311169719842014
1484,-0.03396968153367153
1485,-0.04135889842993962
1486,0.03209307728450501
1487,-0.0828356780025033
1488,-0.10051852198868459
1489,-0.12477950720805817
1490,-0.004516279979093906
1491,0.07829638961172812
1492,-0.03577630235687077
1493,-0.021990035552225156
1494,-0.03742356436896963
1495,-0.012078582996641362
1496,-0.004745179454218095
1497,0.04129524717573654
1498,-0.013453125620660082
1499,-0.0559124750624997
1500,0.07029332383916982
1501,0.07592367905454672
1502,0.12044838452796226
1503,-0.07012249377588489
1504,0.08374946260694908
1505,-0.07596443681238209
1506,0.012995980673740434
1507,0.11242360821079367
1508,-0.0683737091540356
1509,0.1612347106482892
1510,0.14984373525994255
1511,0.1312227564523551
1512,0.0075201696558113325
1513,-0.04495547059614537
1514,-0.03112058616420204
1515,-0.06741810213517278
1516,0.04736845052107947
1517,-0.04499262204105179
1518,-0.1415821066519779
1519,-0.12426314707602565
1520,-0.05749590668770079
1521,-0.0823885864555904
1522,0.1525016690052797
1523,-0.10808425556632849
1524,-0.10099568416927039
1525,0.0028801377135145288
1526,0.02896237348946411
1527,-0.06171535365210569
1528,-0.03613526737772016
1529,0.010999453845202796
1530,-0.006708690099206938
1531,0.006233153632322012
1532,0.049923829108775124
1533,-0.03176781793908586
1534,-0.06080681459373839
1535,0.08322054459704631
1536,0.019093098233824584
1537,0.08400889575686264
1538,-0.04236397649129655
1539,0.09490506777405865
1540,0.03437644287531279
1541,-0.00901259004259196
1542,0.03386904444780806
1543,-0.008247012394036524
1544,-0.03017953452174838
1545,0.08238345244496331
1546,0.06013974809774528
1547,0.06330289518969817
1548,-0.027476983215984557
1549,-0.04740056766129265
1550,-0.001220050814434463
1551,0.013928942616104618
1552,-0.005382349379439759
1553,0.0034871981366484126
1554,-0.09448148316849621
1555,-0.08277063593501974
1556,0.026035210063731107
1557,0.08240593528807809
1558,-0.1320484956474293
1559,0.11088030568906543
1560,-0.05587902287673176
1561,0.13104725879942172
1562,-0.08304651380429212
1563,-0.11709924362112578
1564,0.04537499598724889
1565,-0.007391133278115059
1566,-0.008027557943729564
1567,-0.052346537966948235
1568,0.0025382460663864598
1569,0.08666952832213774
1570,0.09947174318794852
1571,0.060097269990068425
1572,0.06577350007459698
1573,-0.08777861826172886
1574,0.07432430968931139
1575,0.03829831832514582
1576,0.06306352828145213
1577,0.0812869220731735
1578,-0.01832834189177499
1579,0.0727166055839797
1580,-0.03081932890994037
1581,0.007050828476272976
1582,-0.03337728464253605
1583,-0.0031437348536140944
1584,-0.07579787551501029
1585,-0.07258321932367841
1586,0.16044188286103672
1587,-0.04993921931113879
1588,0.040785756613552306
1589,0.07121985728369812
1590,-0.01473567684623079
1591,0.024247690531551576
1592,-0.019728510630720977
1593,0.1340488721389717
1594,-0.06963356967496845
1595,-0.07620999393818144
1596,0.08203955653957201
1597,-0.07261019062374693
1598,0.11398494567702883
1599,-0.03812876753968997
1600,0.05817141269951736
1601,-0.07024757909471148
1602,-0.05411074996964498
1603,0.010676254525772595
1604,-0.00812434367665718
1605,-0.01635821685653125
1606,0.08573009563366062
1607,-0.13243460096145543
1608,-0.047605845279752805
1609,0.11765456004446026
1610,0.03058838968800022
1611,-0.05176147875657074
1612,-0.02062044780613882
1613,-0.12216969932007382
1614,0.007504514134267795
1615,0.006738458235216155
1616,-0.040502287573859645
1617,-0.07467947574508849
1618,-0.055486323451623715
1619,-0.008263507811327809
1620,-0.08435500378204026
1621,-0.027516855449932983
1622,-0.006697225606746731
1623,-0.02567135945212369
1624,-0.02243730961169491
1625,0.09572189596253752
1626,-0.08393874840758038
1627,0.005066148064620072
1628,-0.13364485186554545
1629,-0.043939806806490865
1630,0.13205338123818733
1631,-0.10304614514828968
1632,-0.04989175083697683
1633,0.041253948639954914
1634,-0.06769982209619559
1635,-0.03379457594474918
1636,0.029609498798689772
1637,-0.0845362742395497
1638,-0.1319531902941295
1639,-0.09574616337287488
1640,-0.011665376257853402
1641,-0.041866283337995684
1642,0.13424573221071248
1643,0.13935016228413286
1644,0.11651412019336718
1645,-0.09842490016983134
1646,-0.028144590489923904
1647,-0.03729644944291358
1648,-0.04006802429379012
1649,-0.015513067113049324
1650,0.03770964604211505
1651,-0.0197153173387639
1652,-0.01257168460719247
1653,0.0544256635569802
1654,-0.03910539561128163
1655,0.11990380254686056
1656,-0.07336859451485933
1657,-0.026228671684066007
1658,-0.03305831691053516
1659,-0.0850852280723605
1660,-0.017255683486449354
1661,-0.019680808946069703
1662,0.0905714068174776
1663,0.019318136216426425
1664,0.07380038035596266
1665,0.012013434463499645
1666,-0.14000318545283463
1667,0.12699451508659954
1668,-0.009764676971319889
1669,0.023927485769998657
1670,-0.04385857688917295
1671,-0.016717908547745894
1672,0.23889338955684944
1673,-0.020229254109624832
1674,0.07922603928917162
1675,-0.0788001344082336
1676,0.038220458130405394
1677,0.05948979553381946
1678,0.0418421409825584
1679,0.11221196631187873
1680,0.11655780153197441
1681,0.05962100347295609
1682,-0.11604300965598598
1683,0.04649274175384196
1684,-0.03654812261084307
1685,0.002480727572079917
1686,-0.11563817145591604
1687,-0.10122745314737179
1688,0.0013869298188496936
1689,0.13213237368675268
1690,-0.03653406238424093
1691,0.0015815355225271004
1692,-0.038053770088202425
1693,-0.1385229156705335
1694,-0.08356862139193447
1695,0.07795538010862486
1696,0.01581489894387887
1697,0.004818415997518208
1698,-0.024111681498211017
1699,0.1385060264993001
1700,0.014270195469283695
1701,-0.045103694451346536
1702,0.06897057422295184
1703,0.013506400698019755
1704,-0.09402172220826165
1705,0.020968816959104148
1706,0.09121840031207887
1707,-0.07092633822386088
1708,0.04279169466828554
1709,-0.020120802782438253
1710,-0.06995552520512233
1711,-0.041357948688671535
1712,-0.013130835484151995
1713,0.05571497788674102
1714,-0.022555527050604297
1715,-0.04399533794184498
1716,-0.03385063433860089
1717,-0.08406549492866057
1718,-0.021532500231225566
1719,-0.0761055545073835
1720,-0.017100372060290334
1721,-0.08666715227903647
1722,-0.1271515401028757
1723,-0.07575994670180615
1724,0.07471634159164206
1725,0.04506814675103692
1726,0.02471826198091762
1727,-0.05299345203478864
1728,-0.05781739579687602
1729,-0.09342844993282567
1730,-0.038224622120591405
1731,-0.0303049257181008
1732,-0.011584734436552016
1733,-0.10709234713789348
1734,0.1579011745650638
1735,0.056041408354399976
1736,-0.16926194412525106
1737,0.041287497151794535
1738,-0.04554919915297345
1739,0.007701702052638481
1740,0.053117055284056316
1741,-0.008797008914324918
1742,-0.042902074206836664
1743,0.0018277449617240921
1744,-0.06896785343390985
1745,0.054988010093615765
1746,-0.0989037810103275
1747,-0.000993006883638297
1748,-0.04367045207119496
1749,-0.03004990835810449
1750,0.07460209380084425
1751,-0.09715010741785803
1752,0.014090386802160175
1753,-0.06841865456109215
1754,-0.028597713400868422
1755,-0.015786758211501606
1756,-0.13668687145726574
1757,0.014117447668576049
1758,0.11123474676440835
1759,0.04883039469072752
1760,-0.007227138986056781
1761,-0.13093117574346888
1762,0.09263700281926718
1763,0.017252225887455605
1764,0.013839288392342993
1765,0.20117126168376281
1766,-0.07132736393940986
1767,0.05876720635212763
1768,-0.08663197974342704
1769,-0.10299305258348686
1770,-0.060378153435205646
1771,0.02833400641524853
1772,0.06664504992144171
1773,-0.026696552763149525
1774,0.0323020102238955
1775,-0.06388274772241205
1776,0.052558882877193264
1777,-0.02113187671927409
1778,-0.038000282079526417
1779,0.021588163181204083
1780,-0.018130336046760624
1781,0.14301739722860082
1782,-0.08084152552713585
1783,-0.04370223122519174
1784,0.005216839219200938
1785,-0.011548843680232759
1786,0.0016130256983088644
1787,0.06002847965544503
1788,-0.04638885831037
1789,-0.04555625799510292
1790,-0.1308875197538279
1791,-0.1358295457603381
1792,0.0011615589198246954
1793,0.02049786696517574
1794,0.003018377455883309
1795,0.0474913456892238
1796,0.06232251040131123
1797,-0.0004512234284083627
1798,0.0252003232717101
1799,0.045231978809711325
1800,0.08860082888070389
1801,-0.002078032204621921
1802,-0.001963039154216967
1803,0.04735040374705492
1804,0.06737522182389842
1805,0.026261665898510745
1806,0.1200251581877892
1807,-0.06834567826717868
1808,-0.012233076496156703
1809,-0.011845849067892142
1810,0.04830998886368474
1811,-0.034443690302858335
1812,-0.041957875912708345
1813,0.037986688273902905
1814,-0.03846362062386156
1815,-0.0704974083662861
1816,0.012240757232924341
1817,-0.012280416535556433
1818,-0.004557585274599856
1819,-0.16420624152464872
1820,0.10228443913184308
1821,0.05964620203531961
1822,-0.09678875283445872
1823,-0.10644770771728942
1824,-0.025138399127072813
1825,-0.042628176936792384
1826,-0.024373646164885382
1827,0.06681437087627042
1828,0.05244360591836654
1829,-0.03618882636350161
1830,-0.047149501360166025
1831,-0.027500998826590687
1832,-0.11044720001178708
1833,0.03931171084742614
1834,-0.05863889495486553
1835,-0.015431059827433695
1836,-0.06367376408508908
1837,0.01912322632515426
1838,-0.04969711133467778
1839,-0.04202041181239731
1840,0.028830455779273054
1841,0.050505543945541354
1842,0.02447162498915688
1843,-0.05437040112066811
1844,-0.016155176706823638
1845,-0.03478121516807055
1846,0.007957135135680962
1847,-0.13545700214324494
1848,0.16127639786821968
1849,0.09869702301223952
1850,-0.01083643126351666
1851,-0.026112532860387467
1852,-0.10186479882542598
1853,0.04452074258502829
1854,-0.0935612937252497
1855,-0.006102219462020667
1856,0.0001265876675584731
1857,-0.0003767718246603006
1858,-0.10303490372673228
1859,-0.0450154293509343
1860,-0.12314825391309897
1861,-0.063360151744687
1862,-0.09445451017849658
1863,0.005833713072127926
1864,-0.03809353585649268
1865,0.03998241576503877
1866,0.02509147143085709
1867,0.0008000640721455661
1868,-0.04148405134600947
1869,0.08771410514267398
1870,0.026131965377899247
1871,-0.046912187718184624
1872,-0.08656995589285593
1873,-0.024904750945608234
1874,0.0860023621202108
1875,-0.05091144173239971
1876,-0.025732288227353683
1877,0.08435345580516916
1878,-0.08495263607966773
1879,-0.11109155721390045
1880,0.060184810110046484
1881,-0.0818147602171149
1882,0.010661040076241458
1883,-0.09977235657846795
1884,-0.12285311082949193
1885,-0.006850880900445406
1886,0.008584912423948937
1887,0.02031371517517151
1888,-0.053129087593360075
1889,0.01614599700118628
1890,0.08819871315960702
1891,-0.06313169334157522
1892,0.0582190704459605
1893,0.059378609898142226
1894,0.042995985366993825
1895,-0.06122659516443529
1896,0.08504477281218879
1897,-0.03230731491756186
1898,0.01386438217897943
1899,0.1229534656968647
1900,0.028048281317561412
1901,0.043289100533302476
1902,-0.14213522954476795
1903,-0.02883009582395259
1904,-0.04757550932690005
1905,-0.12200423647790531
1906,-0.05483920321219131
1907,0.09899393714362047
1908,0.015174220721730997
1909,-0.01883393209302199
1910,0.03030396414731515
1911,-0.09445396771061929
1912,0.030438261280469656
1913,0.08041200419368238
1914,0.1165086481965237
1915,-0.13586685605876622
1916,0.011310656343881962
1917,0.10623940850205467
1918,0.024141170795591707
1919,-0.03271229169198054
1920,-0.06584001576198403
1921,0.0273986278714371
1922,0.06144653462496277
1923,0.030393986776052654
1924,-0.03114994871675158
1925,0.055914389754415594
1926,-0.07077887990743983
1927,0.15505585957142473
1928,-0.052483567718662305
1929,0.14029787056511844
1930,0.030041382655795864
1931,-0.0683478430688947
1932,0.14786593117786223
1933,0.020268327006171476
1934,-0.024477034458550328
1935,-0.052296661340994435
1936,0.03453989469949375
1937,0.06946471007132514
1938,-0.08752613917821771
1939,0.007592821482957077
1940,0.013348643941585095
1941,-0.00595649332495868
1942,0.017859494172112574
1943,-0.10042490825639787
1944,-0.02936044351555071
1945,-0.029942563935776614
1946,-0.08367627845151251
1947,0.01803550556409487
1948,0.020256967289438356
1949,-0.025431113779715034
1950,0.051694685920486254
1951,-0.048961252814130184
1952,-0.011208596336047462
1953,0.03373028082680387
1954,-0.02171648809791484
1955,0.08011136038440347
1956,0.022405958010261868
1957,-0.062343766354460484
1958,0.10355803879247248
1959,0.05345302879253527
1960,0.03890279991344859
1961,0.007246564743844234
1962,0.005646418010311199
1963,0.12239871878030484
1964,-0.015156892168416291
1965,-0.05698539033734981
1966,0.11693708121436039
1967,0.03400300866453941
1968,0.02835997220632327
1969,-0.05972322233431229
1970,0.05541755508610438
1971,0.06588088336533975
1972,-0.07443336263196315
1973,-0.09580810441682298
1974,0.031586665776752156
1975,-0.006318359957475847
1976,0.044020668318832896
1977,0.12290132456326106
1978,-0.0823941970267826
1979,0.017610893480434573
1980,0.06455827063353943
1981,0.2290383283115405
1982,-0.03344922838855845
1983,-0.11779449309777322
1984,-0.015680811362178533
1985,0.1083162374757462
1986,0.05149983517680196
1987,0.18283045993012031
1988,-0.08351357019700763
1989,-0.029116532382625224
1990,0.034894323945319085
1991,0.020026661791653952
1992,0.04144098176245393
1993,-0.06482053779787747
1994,-0.04429168932617564
1995,-0.012826847301261832
1996,-0.0438840255613366
1997,0.1052122295220075
1998,-0.07321469587108484
1999,-0.004994826213235851
2000,0.1123294232818012
2001,0.012932513622025297
2002,-0.05276694719200763
2003,0.028498894680849172
2004,0.05344192932518877
2005,-0.010750317445371799
2006,-0.051014667792680796
2007,0.09130876092703276
2008,0.011309704912682803
2009,0.19875728300955925
2010,0.088563626737865
2011,-0.04400264013405026
2012,-0.06181072998251092
2013,0.12009934616228848
2014,0.045139346927383237
2015,-0.02899994572720995
2016,0.0543237438134255
2017,0.032056471687338065
2018,0.06355782805314038
2019,0.07311185511509047
2020,0.08175766758544101
2021,-0.11268407052873615
2022,0.13194268906238601
2023,-0.01879237837764699
2024,0.0628779704687877
2025,-0.051090513589571486
2026,0.030268365749073076
2027,-0.05196574410631279
2028,-0.07651845536864563
2029,-0.054305962358580824
2030,-0.061239627912939576
2031,-0.038242467792817196
2032,0.03132969147656291
2033,0.0017263355773561577
2034,0.031070996826532186
2035,0.09134080878007159
2036,-0.037057738227927364
2037,0.08673758691660263
2038,-0.041034046357911226
2039,-0.09993207196502664
2040,0.10544271922227984
2041,-0.05114185369584229
2042,-0.009027336381213386
2043,-0.03510993042255236
2044,-0.007500865573061784
2045,-0.0015898330841396613
2046,-0.012848632202839739
2047,-0.01111487275824041
2048,0.041735698983428306
2049,0.10400893099438878
2050,-0.08575263086463894
2051,0.11880668576898532
2052,0.10233670025055355
2053,-0.06252733004844818
2054,-0.02072304859191956
2055,-0.028908554254296046
2056,-0.11571103283451593
2057,-0.001215302108094077
2058,0.15709382351009268
2059,-0.0073770984004791484
2060,0.006941047173324873
2061,0.012062567519777363
2062,0.07620788321426004
2063,-0.019521673205872142
2064,-0.02973871937887398
2065,-0.06465942483831398
2066,-0.07444948964427857
2067,0.1770973433855099
2068,-0.03863339955001348
2069,-0.02909313866665726
2070,-0.01588614305843332
2071,-0.10891764169954868
2072,-0.05822678667128086
2073,-0.05094698943270933
2074,-0.11732549835410666
2075,-0.044957469784615366
2076,-0.007416656307246322
2077,0.05914066591186723
2078,-0.08604512582624049
2079,-0.03877755912096246
2080,0.09762293323528745
2081,-0.0725866448139816
2082,0.018797884173112102
2083,0.11197315877082085
2084,0.18990545273093462
2085,-0.05674828455689149
2086,-0.0017196907683417813
2087,-0.03378663833845708
2088,-0.05850995490324092
2089,-0.07021688487646932
2090,-0.017501967282613957
2091,0.006954331721560381
2092,0.045489160971423664
2093,-0.06305943357844049
2094,0.0511677468198805
2095,-0.08585208499874501
2096,-0.007301416526903399
2097,-0.06835708530198209
2098,-0.011737576873400256
2099,-0.07241841386470078
2100,0.004293928986912421
2101,0.009725210320831141
2102,-0.007034760611545435
2103,0.04443231356130111
2104,-0.08100815442175095
2105,0.02621823128984149
2106,-0.09807243124406109
2107,0.044007309413629785
2108,-0.015150485639684476
2109,-0.08873099075250077
2110,-0.033657280873855236
2111,-0.0570251054077076
2112,-0.014558092128411167
2113,0.08252888115415487
2114,0.0150196951135251
2115,0.015257034104472739
2116,-0.025844070408702857
2117,0.03728738127272763
2118,-0.05224962886905163
2119,-0.024450521129805017
2120,-0.0556253608414632
2121,-0.07167084412175499
2122,0.05048481694082076
2123,0.1519410343688302
2124,-0.07767916087327392
2125,-0.08445750655181825
2126,-0.020532135387656292
2127,-0.010136892741783149
2128,-0.0738554974582017
2129,-0.05591768512002547
2130,-0.038565939191151595
2131,0.044414866712810655
2132,0.03532980228583657
2133,-0.048474179187748524
2134,0.01521162565629972
2135,0.015526862020471592
2136,-0.116108824021974
2137,-0.03775249086483669
2138,-0.0007920132404709755
2139,0.09492674452004732
2140,-0.13173967764150682
2141,0.021280597414213356
2142,0.13674911161901535
2143,0.04669544391733317
2144,-0.10282492640993311
2145,0.04887103753324934
2146,-0.04712054777093833
2147,-0.04635286953804798
2148,0.015694430516768273
2149,0.09572966964551467
2150,-0.020307381313476223
2151,-0.0814645017211999
2152,-0.16073134270641504
2153,-0.018937955800773756
2154,-0.023693769991290806
2155,-0.05438994179376914
2156,0.06121153618856369
2157,0.000655629042430218
2158,-0.0064852862799613725
2159,-0.0762555020922883
2160,-0.03159318891072863
2161,-0.05312454336868061
2162,-0.011316244945970095
2163,-0.023299647644211732
2164,0.029591267822177286
2165,0.018591812287043406
2166,-0.019243093136799668
2167,0.1275554539106438
2168,-0.07213028061522182
2169,-0.03869294089182516
2170,0.009878338356032235
2171,-0.04685892278041144
2172,0.09262996594624179
2173,-0.03211000532415328
2174,-0.03568950411663771
2175,0.09965536602952407
2176,0.13704570297355967
2177,-0.05314248367704699
2178,-0.029758981652547017
2179,0.02973475987034888
2180,-0.07401801982028756
2181,0.060334919928335146
2182,-0.14811599028006397
2183,-0.0030937973901413503
2184,0.004517729939962252
2185,-0.03754369143000166
2186,-0.0929605097061543
2187,-0.05011401395274205
2188,-0.11975706583101155
2189,0.05345451424195633
2190,0.035018062389073325
2191,-0.08028822181172
2192,0.06776638341172185
2193,0.13720165657352984
2194,0.07430268026139303
2195,0.046502372671078214
2196,-0.06217708845184401
2197,-0.085244754186638
2198,0.1272492924763822
2199,-0.07253478927873079
2200,-0.003956512277289457
2201,0.040592019534451046
2202,0.0696517296743755
2203,-0.039592110972273914
2204,-0.11312879448220317
2205,-0.030159816405883742
2206,0.03410573788508238
2207,0.07133890954856201
2208,0.06844217502189127
2209,-0.07213435672899157
2210,0.03195884943852486
2211,-0.004086697808121482
2212,0.0012232092956266985
2213,0.001618281383973847
2214,-0.04823131750202496
2215,0.02698722259918254
2216,-0.04293609927924141
2217,-0.049906645889533474
2218,-0.094597297525407
2219,0.06669618047625835
2220,-0.06593734227285787
2221,0.05800041364312425
2222,-0.03886062092357325
2223,0.05586807381325156
2224,-0.026826657177289617
2225,0.043662370820760896
2226,0.0004474768511995954
2227,-0.055769072580675455
2228,0.020277917365061758
2229,-0.004490454452298967
2230,0.18442411732829855
2231,-0.05510392753632256
2232,0.062266800133262426
2233,-0.05137606631428824
2234,0.0501459181616389
2235,-0.08977778983240983
2236,-0.11007901810681653
2237,-0.006443670037136338
2238,0.06419612009260049
2239,-0.0984156325877777
2240,-0.011387539758457004
2241,0.009092755303328225
2242,-0.07788679087580022
2243,0.08147610309807775
2244,-0.05335744122074478
2245,0.05472733653428804
2246,-0.04044325828116581
2247,0.13186669793142228
2248,0.05979867437726089
2249,-0.1355279437601357
2250,-0.036062081532352505
2251,-0.08810184293012531
2252,-0.016276397153265718
2253,0.01515729099215164
2254,0.0881166484163346
2255,0.14070018400815193
2256,0.01429074503124067
2257,0.08814163911717504
2258,0.0934545593680424
2259,-0.09812852681639662
2260,-0.0788997913340695
2261,0.014061867525220546
2262,-0.07646395678118259
2263,-0.0049689922367855
2264,-0.08963942841500314
2265,-0.0008876768591601505
2266,0.14544072629148103
2267,-0.06419265066408916
2268,-0.08133632213856219
2269,-0.07368525042114007
2270,-0.07673799938529993
2271,0.08731428434798644
2272,0.07256936526866825
2273,-0.047392800738039836
2274,-0.0009182848909171167
2275,0.03659465824304778
2276,-0.07643864837329875
2277,0.08023604518956362
2278,-0.08358761114750275
2279,0.12313353630330594
2280,0.06723777972900034
2281,-0.011358711224129372
2282,-0.04847147191815518
2283,0.04945573847823744
2284,0.02954715386121307
2285,0.04942069099752809
2286,0.07618901513372964
2287,0.07182625018405461
2288,0.0780837709326478
2289,-0.052058959014864174
2290,0.03636791849984637
2291,-0.03546258017094836
2292,0.06544723353025297
2293,0.049183843776525314
2294,-0.032216660254599704
2295,-0.04092994153346753
2296,0.03621548671625106
2297,-0.020250303891182077
2298,0.011303499485749742
2299,-0.08988813895220148
2300,0.014479109819432295
2301,-0.10509567159542062
2302,0.1482024387045631
